id,dep_delayed_15min
209,0.864082818790771
210,0.9610820397773819
211,0.9354685172934547
212,0.7714246153947478
213,0.7480836055735788
214,0.8451370106724585
215,0.8727518367391665
216,0.9683444802298028
217,0.8428246855458554
218,0.8251907265750242
219,0.8300115249008488
220,0.8214707183499076
221,0.6280569376615763
222,0.864588202621551
223,0.8835435765358972
224,0.7015342819624101
225,0.9031558271045584
226,0.7445130002708098
227,0.6532151141759069
228,0.7413345047868068
229,0.578745738208839
230,0.9639811585176844
231,0.8523200079403634
232,0.8764028895879721
233,0.6153567542864689
234,0.84735115244888
235,0.8958047267257853
236,0.9865299163953032
237,0.830760553405592
238,0.8669052804268611
239,0.8959498638865264
240,0.8618390631257764
241,0.7127700402850476
242,0.8489274463220526
243,0.9318628218213812
244,0.8466537080748856
245,0.8079046629937974
246,0.632852149804318
247,0.6447982393126128
248,0.3626473084287438
249,0.682939924218801
250,0.7766197213343364
251,0.9502264096882304
252,0.9163330393552236
253,0.9011154896370763
254,0.6330554618245261
255,0.8699140461344247
256,0.8704533152511069
257,0.9703098580565758
258,0.8265811144033804
259,0.9619821767587657
260,0.7244136171219188
261,0.904779600310338
262,0.5688692440181407
263,0.8448840540598941
264,0.8854002102378797
265,0.8079559846109992
266,0.8081195391110281
267,0.9294910098704254
268,0.7958641244344322
269,0.7479860251720076
270,0.9146443072666739
271,0.8544382816259755
272,0.772788300595403
273,0.963465873865973
274,0.7435248832737626
275,0.9076903114587228
276,0.9706436424491758
277,0.7494288304514074
278,0.9243019302404569
279,0.6874865967616715
280,0.865890858799766
281,0.6073809869170421
282,0.8908536250945029
283,0.9624698120350652
284,0.7893967985618526
285,0.6923175710111815
286,0.8696649517446189
287,0.8378811101225205
288,0.8264529757939154
289,0.9536267185149081
290,0.8685246171115546
291,0.8198165041224423
292,0.6783113292528267
293,0.8177608079263986
294,0.7018910720632743
295,0.9656134382056786
296,0.9722329237459605
297,0.8138724508777347
298,0.831278231165613
299,0.901360436568408
300,0.8015205999685533
301,0.7840911477043966
302,0.8830565185920597
303,0.7539556553184366
304,0.8409280242603733
305,0.7420859135147541
306,0.8697613812178875
307,0.9308066002929454
308,0.7786364858126807
309,0.8315626161271494
310,0.623930636192223
311,0.8042864026138079
312,0.9589055752941748
313,0.7683972014864519
314,0.7879622159929838
315,0.8558000201392688
316,0.8993062314293947
317,0.8880483886347091
318,0.6972723797686279
319,0.8490845733865822
320,0.848227945113656
321,0.9425264940151394
322,0.9128949878329744
323,0.8155442420776801
324,0.8718879758962251
325,0.6620379464590505
326,0.9548746320743244
327,0.7882022494701055
328,0.9670187376614344
329,0.7400295582605939
330,0.8458235907384772
331,0.564021983420292
332,0.76278994817943
333,0.887138228281949
334,0.7214867961686005
335,0.7797939870600752
336,0.8403562689596782
337,0.9181428592368718
338,0.6510375588391006
339,0.9447751015938878
340,0.9137769259582337
341,0.6395814103066179
342,0.8847202979705883
343,0.8255391200875934
344,0.6421574667340737
345,0.27103371606778426
346,0.9181806944637542
347,0.7917431854641276
348,0.8383054796720941
349,0.8570922458206527
350,0.7887739206652583
351,0.8889148448867663
352,0.7237941994233841
353,0.7123484203332209
354,0.8419375196613468
355,0.739680357074977
356,0.9624067980608452
357,0.8263962567399159
358,0.7949936516799248
359,0.718755354169619
360,0.866664002115785
361,0.9792680611500985
362,0.9259174281860024
363,0.7300913053221055
364,0.9692681371330856
365,0.7165336178868076
366,0.41778207681463597
367,0.8187434239960282
368,0.7433072222890769
369,0.8695592537376178
370,0.8688043612356398
371,0.8225224501508018
372,0.8133086139818118
373,0.8537083603719349
374,0.7743230266941635
375,0.9480677974099618
376,0.7427191816544259
377,0.8143432480379178
378,0.8202510285717853
379,0.8257690613085816
380,0.15460745254073416
381,0.7890717650528764
382,0.9631111746212325
383,0.7507880062003105
384,0.8524498235991814
385,0.8548700612873177
386,0.846996898567978
387,0.9633962544982676
388,0.9052421347870956
389,0.9674418586048639
390,0.7972692268887149
391,0.9326187980943574
392,0.83251775918158
393,0.960326571670935
394,0.7543427779388729
395,0.8036625473517425
396,0.9566603415049585
397,0.9579359396525535
398,0.9673631427932727
399,0.937342480983396
400,0.8106927128469996
401,0.9415330613834237
402,0.8033257942918907
403,0.9754025798945382
404,0.9347504966849761
405,0.9573165977491754
406,0.677710796487023
407,0.8438403311884376
408,0.768476674968029
409,0.7688746057337854
410,0.837288643102766
411,0.9607940952201971
412,0.7775628128345855
413,0.8466330450168685
414,0.5920766850644843
415,0.838063429734989
416,0.6645423251315605
417,0.8536650615601646
418,0.8486901198061367
419,0.5574721162622889
420,0.7419658581968069
421,0.9501311671785204
422,0.953980370408793
423,0.9619926594962183
424,0.7397585889966756
425,0.7995782456508209
426,0.8195476639016455
427,0.7688320747607483
428,0.6654862171319997
429,0.4552534245156884
430,0.7332915900732223
431,0.9056647718861499
432,0.966302454861377
433,0.8651128427527771
434,0.8352137871546675
435,0.9102368967845201
436,0.7806780879381937
437,0.3332839576790868
438,0.795434867421287
439,0.8708939425591053
440,0.9229643315895562
441,0.8442741063707913
442,0.7723220966169375
443,0.7558485596743015
444,0.6918043060988931
445,0.9429922194865656
446,0.8148546097377383
447,0.9208041662138683
448,0.8635028591726446
449,0.8861898416648858
450,0.6055720317229621
451,0.7087309172987524
452,0.8477015798873705
453,0.9640320423369106
454,0.9576348980734329
455,0.9408767608792113
456,0.5989985636331339
457,0.8615802582081132
458,0.8056227490012393
459,0.7642818843904858
460,0.934776030284037
461,0.9657676992048486
462,0.9441394360607857
463,0.888454513450609
464,0.7838208923071646
465,0.8601016472545504
466,0.7036036456589215
467,0.8788443988229233
468,0.8936492213635068
469,0.9659310785127951
470,0.9728358532487403
471,0.841111326978283
472,0.7664512247809466
473,0.6369091375545564
474,0.7878398532319342
475,0.8284854629193098
476,0.9445761474919302
477,0.8182466424809101
478,0.8055310963314863
479,0.7124330151457359
480,0.9065370061445849
481,0.8187841742060693
482,0.8411920351680959
483,0.8628372859199991
484,0.7166346876203435
485,0.8611104999393275
486,0.8673133670752335
487,0.7832921996252592
488,0.9381117730115038
489,0.8196168868367008
490,0.5819667102406221
491,0.43919781370881694
492,0.7180844200247919
493,0.8437584560917548
494,0.7687760055494609
495,0.7130860947747746
496,0.8275911603801909
497,0.9694025395679866
498,0.9410317359140584
499,0.7465318342751626
500,0.48028565427321024
501,0.8959863180901846
502,0.8608629400599022
503,0.8345090114067355
504,0.7117434345438901
505,0.8182515177025766
506,0.6461670786547283
507,0.8624107205330718
508,0.8673200143617804
509,0.8010269674092496
510,0.876201797871645
511,0.783690938336566
512,0.4537017261193823
513,0.9532483136812686
514,0.8752217984616713
515,0.7058850303362094
516,0.8328126561434365
517,0.7032447535577567
518,0.7938638530944632
519,0.8897440424349226
520,0.9624510761133424
521,0.7121661836738276
522,0.845839214663613
523,0.5890162086505923
524,0.8771163658124568
525,0.8741023617585488
526,0.9342555674019566
527,0.9656404053521693
528,0.7127813847526069
529,0.9696055913883751
530,0.8866663938413377
531,0.8928002314935849
532,0.7644078678340915
533,0.7080512638583152
534,0.8531965435030666
535,0.6414903356434267
536,0.8720440582875689
537,0.8394510806699155
538,0.7730864117314409
539,0.8305081843163487
540,0.7373842371530206
541,0.7201623535338484
542,0.7577630087480979
543,0.23616399236469932
544,0.8710727965073713
545,0.4319416357905371
546,0.9632983714898985
547,0.750689719188868
548,0.8276921377616266
549,0.7911460586285761
550,0.41494017442609643
551,0.8736611868489345
552,0.8393513092854421
553,0.7375127955418701
554,0.9022839854843221
555,0.863592472692274
556,0.9745053392489496
557,0.9484610432381361
558,0.7730945717388842
559,0.943867103130766
560,0.8351944822336892
561,0.9331605960153264
562,0.6872239790476917
563,0.7946672051305167
564,0.9605728837938778
565,0.6680720809807896
566,0.9507458705524575
567,0.6720291334950759
568,0.7985968257775413
569,0.973596488677365
570,0.6688117075992814
571,0.9617159448902473
572,0.791056213921052
573,0.6882583847315527
574,0.8328215238675679
575,0.954626941195397
576,0.9740529750918254
577,0.9460330436640432
578,0.9487020217800289
579,0.5783239797890207
580,0.9109128990838748
581,0.5813251366141279
582,0.8495421984698761
583,0.7040367302948092
584,0.656278755824665
585,0.7558126598890519
586,0.8271856569066053
587,0.784093901801199
588,0.7915897817535487
589,0.7673130275914322
590,0.6738593544235235
591,0.8649332232525767
592,0.8391135282440768
593,0.9405671947536348
594,0.8978007378069625
595,0.5887578068392814
596,0.8780702881493557
597,0.7467246811195769
598,0.8385523156396575
599,0.677164279772827
600,0.9625222408362226
601,0.9294929110054062
602,0.39629196494463526
603,0.9222855780725349
604,0.9695962513485135
605,0.7661019205420039
606,0.9502834067650572
607,0.9569460932062439
608,0.7060644157655479
609,0.7418627614415043
610,0.6956322744574286
611,0.960446580171255
612,0.8425390305014482
613,0.8565756744627706
614,0.8957752416718696
615,0.8414306581042733
616,0.8750648492566667
617,0.9147368444731893
618,0.7028058165547293
619,0.8552484914141878
620,0.6389929677543819
621,0.649299075511754
622,0.9729117287604574
623,0.9647262394678076
624,0.9721071397534067
625,0.7897780837511116
626,0.7794404537059704
627,0.43440501211437044
628,0.6969659050143788
629,0.8875761946809028
630,0.7096358174147517
631,0.8680178936417626
632,0.8547824257290033
633,0.8502078213227828
634,0.7896064638872768
635,0.7208681618951747
636,0.7537868552845156
637,0.939125716503231
638,0.6295297822668862
639,0.943128835593205
640,0.946062102876027
641,0.7137263784276988
642,0.8356102827513655
643,0.8021541328973788
644,0.7428583306960993
645,0.5545713984288195
646,0.6648801144143336
647,0.8631937986817666
648,0.9415178810699263
649,0.9673098379590654
650,0.8830835678629306
651,0.8929801142159726
652,0.8491387175478696
653,0.8292620202632676
654,0.8186583957511115
655,0.8080021370935957
656,0.8696475093848182
657,0.9093814321375179
658,0.7760695474589632
659,0.9270752314720928
660,0.9478956777608493
661,0.7454028682350741
662,0.7654459420956627
663,0.8523730729621133
664,0.7356062864484245
665,0.8915578668688977
666,0.8055559863083384
667,0.9696923490697139
668,0.874373646781832
669,0.7517762283819437
670,0.9287153376055197
671,0.7520012420197655
672,0.6671172278803521
673,0.6356331255525771
674,0.9416375785076785
675,0.6914355323612356
676,0.6969032862019949
677,0.6737197423454491
678,0.7680092174258459
679,0.8741507336194659
680,0.9423826293670821
681,0.9282496753219608
682,0.7700664098189415
683,0.9539283311968106
684,0.917923328003608
685,0.7632496333812195
686,0.8059769983395891
687,0.9143537389750621
688,0.570726303616883
689,0.8064586178980125
690,0.6079506799317722
691,0.9125490961414067
692,0.920524588483358
693,0.8149456035973041
694,0.8548608180718336
695,0.7601373801419398
696,0.7482580825867918
697,0.52742359445401
698,0.6734165728045571
699,0.8451702284008735
700,0.8304275046210328
701,0.8191824982697222
702,0.8846597804991855
703,0.6852568792156566
704,0.6209386684834202
705,0.8276482217436003
706,0.8360164360368042
707,0.7603447886759614
708,0.7893274833085344
709,0.7002305346966591
710,0.7186381388259688
711,0.8713619699995867
712,0.8038876465885535
713,0.4063720140241672
714,0.7858393898167406
715,0.7830086193304531
716,0.7183614535232894
717,0.8452532826902083
718,0.7438864122883817
719,0.9472304557644466
720,0.756270397212957
721,0.7464248238708997
722,0.7584267490730647
723,0.9527915628044219
724,0.6780484479017765
725,0.815409344299374
726,0.7222277556324521
727,0.846147081312649
728,0.8384940486304213
729,0.957152439880946
730,0.8225749555866171
731,0.8181959171620297
732,0.7932861911003636
733,0.738581391430307
734,0.9673784366878232
735,0.7938115295035204
736,0.9557641299108794
737,0.9325092710157102
738,0.811700968074395
739,0.8753463673435572
740,0.6210214177419919
741,0.6635492290403502
742,0.7308915196683701
743,0.9686931436907384
744,0.9150266590905127
745,0.9214522750876776
746,0.8317110340499322
747,0.6065633324147661
748,0.7491192501198838
749,0.8885628807095128
750,0.6549662162565029
751,0.7866450700257239
752,0.8617635131884448
753,0.8711308636023682
754,0.8133990362441796
755,0.959049741597684
756,0.8968825650997803
757,0.9090984751982087
758,0.6749993854136704
759,0.7768823284568064
760,0.937973775699143
761,0.8051045000427388
762,0.9575675972035459
763,0.8478438395970285
764,0.6704630478592841
765,0.5908246544055012
766,0.9116951529231372
767,0.7454519338377015
768,0.1577248440320249
769,0.8644324506816174
770,0.8432799515892184
771,0.8532092611308036
772,0.8613824425972297
773,0.7353002009860268
774,0.6563560094693502
775,0.8741830904509945
776,0.8849640004025472
777,0.7866883058553715
778,0.7780636618409628
779,0.5469712558300033
780,0.9551047352171819
781,0.8207190072543963
782,0.5652324467435024
783,0.7453630612468551
784,0.867269870204227
785,0.9718514798857819
786,0.624925246161303
787,0.8316999510034533
788,0.8061994717253548
789,0.9249750505461926
790,0.6529354235224885
791,0.6892533033982096
792,0.9111386586198744
793,0.8972920072645139
794,0.9157843495111541
795,0.3289019083703508
796,0.9649564411883269
797,0.8703080031813089
798,0.9096596345124123
799,0.991851746887931
800,0.9056064820124595
801,0.9471609454779344
802,0.8047424794640022
803,0.946979962984236
804,0.8165900914329556
805,0.6738720062519795
806,0.6378628625400128
807,0.9715502372580245
808,0.8760085932528836
809,0.8369784724761093
810,0.9248582042321439
811,0.8595389506328992
812,0.8645763816077477
813,0.7206717866863344
814,0.8224834366246657
815,0.8850543826824735
816,0.8234726975696778
817,0.8224142863586847
818,0.8548184284125944
819,0.749989191029564
820,0.9416407645266527
821,0.8580242144872706
822,0.8367484068358335
823,0.8142638507196311
824,0.7585893120579521
825,0.9710424451173336
826,0.788085871423729
827,0.7215092000523065
828,0.9536990515451335
829,0.956875969016812
830,0.8270226291969865
831,0.8869370174779764
832,0.49112982576323727
833,0.7810017683759173
834,0.8927608328856256
835,0.9419933514055588
836,0.8031521920089775
837,0.7375383760322867
838,0.8015409050131039
839,0.2086299010675694
840,0.7745418928592176
841,0.8779813639397228
842,0.8346587184586601
843,0.6593682111234568
844,0.60504274077492
845,0.9647795554762298
846,0.8720016002078855
847,0.794753246404045
848,0.9203712258697784
849,0.8823069682453113
850,0.8301994042216662
851,0.8814429156306915
852,0.9293716870946889
853,0.7977799810747657
854,0.9507326209298371
855,0.9728537474178365
856,0.8175522190378764
857,0.7367275971155292
858,0.7158470981447969
859,0.7818088074675232
860,0.6626038975272661
861,0.8102124910149494
862,0.9633808002588256
863,0.5540099229469739
864,0.9349746802720529
865,0.8360455160743483
866,0.8482474850254675
867,0.8752549542316723
868,0.7961393520943894
869,0.9475756774627202
870,0.7490867556801724
871,0.853002813673549
872,0.966179417112149
873,0.960061470388103
874,0.29375485899552556
875,0.8962610282463643
876,0.9636992294455047
877,0.8259864459975133
878,0.7638618632707749
879,0.8018439474944743
880,0.7238266635454268
881,0.9527709387162655
882,0.9634310413261985
883,0.8257315126702494
884,0.838381468088903
885,0.7904036581636656
886,0.5359601293975705
887,0.9495795001046182
888,0.07291616736504836
889,0.942124843634041
890,0.870799195290433
891,0.9432834672445386
892,0.8175614448890072
893,0.871343448701531
894,0.9291203946852838
895,0.7713791146193996
896,0.9433740327983308
897,0.7557083473094207
898,0.8296050523256089
899,0.6299993112691369
900,0.7776291081605826
901,0.8972668495757565
902,0.8807926057085024
903,0.9120908024030276
904,0.9135539965915218
905,0.759136739326473
906,0.6828501895694847
907,0.8376841875110459
908,0.9021941250678962
909,0.9156108823338327
910,0.9663805438036512
911,0.7038101384375093
912,0.9687568462168841
913,0.7488556722957238
914,0.9030601769514685
915,0.8272240008350231
916,0.6865611565827978
917,0.9112186835655701
918,0.6656593812484557
919,0.9059195560122959
920,0.9071660081163896
921,0.6628374275092639
922,0.6748265145154442
923,0.6899030011125447
924,0.7299811589891174
925,0.7749368731823558
926,0.9536424569885996
927,0.8867922324870703
928,0.541851292476805
929,0.491423449871774
930,0.9333033018174852
931,0.8453242153979272
932,0.9086482564021178
933,0.9574288940962108
934,0.5976968173832355
935,0.96493068008621
936,0.7957154424995655
937,0.944219794495463
938,0.968158526779709
939,0.8454948109146585
940,0.8497084209438703
941,0.8852615959839083
942,0.7683182755691642
943,0.7871365485834326
944,0.933389855540357
945,0.9493863124901578
946,0.7929320102694286
947,0.9186349758067897
948,0.7593142927758922
949,0.8650897457832616
950,0.8737110179412406
951,0.6293668716055635
952,0.7801359890571372
953,0.9317986326985405
954,0.8822738070662375
955,0.842300708360975
956,0.8720579631377519
957,0.6487534530349877
958,0.4538424395260272
959,0.8318690700037982
960,0.5930032558512678
961,0.83805212058666
962,0.8509433166886347
963,0.9121627123651725
964,0.8792601341789705
965,0.6165108405063788
966,0.6956376200195857
967,0.8201773933949
968,0.6105347950458095
969,0.771311531123583
970,0.8416345537894788
971,0.6866813814658039
972,0.9348705786845581
973,0.6956106460414417
974,0.8014331385928348
975,0.9757850290091299
976,0.8318003077577267
977,0.9093210858608232
978,0.8322914992513115
979,0.96952296097017
980,0.7746994991857761
981,0.9536065262047628
982,0.8133710744733227
983,0.8452424914119667
984,0.8656454782506426
985,0.7688763071886316
986,0.9650990355678878
987,0.7973699373969836
988,0.7967729883727148
989,0.8535759884012715
990,0.7166169418644566
991,0.9416282251870098
992,0.7085775074500688
993,0.9326280872853034
994,0.6229916452041024
995,0.7990018530282074
996,0.9307868362855148
997,0.95049485921077
998,0.8669460843924202
999,0.9080058596778218
1000,0.8275525737985816
1001,0.646419156938885
1002,0.7778286063630961
1003,0.8017476318456471
1004,0.9131407740275829
1005,0.7894792275231718
1006,0.640910339461872
1007,0.747707946858029
1008,0.7809893639270282
1009,0.5307290576498935
1010,0.8188155794809999
1011,0.9214080009554095
1012,0.7912970320636019
1013,0.9701544780545307
1014,0.8175519392075297
1015,0.8658406588548092
1016,0.8709163636500277
1017,0.6861847151426967
1018,0.9224399546182636
1019,0.7154806146840997
1020,0.6201805720120932
1021,0.932188097791626
1022,0.9537844890352466
1023,0.7733020331613967
1024,0.8559892293671405
1025,0.9407922213790791
1026,0.8540897946194146
1027,0.8291036692346747
1028,0.9680217340182105
1029,0.7196548347977323
1030,0.7207466876321198
1031,0.829248496396946
1032,0.8816381243338356
1033,0.8392122586962422
1034,0.9640903129174987
1035,0.8500655856534983
1036,0.9667356228112154
1037,0.9599380275133188
1038,0.6868262142380884
1039,0.676257862781982
1040,0.8787793281660111
1041,0.975625068787125
1042,0.8123425554292858
1043,0.7722261130260692
1044,0.847729598832504
1045,0.831507561295483
1046,0.8561281533745202
1047,0.8846581204694165
1048,0.9716569646207961
1049,0.7371097987369973
1050,0.848840278107608
1051,0.8854468732879551
1052,0.7400953332942503
1053,0.7605171997126288
1054,0.8776826461665905
1055,0.7160810894579179
1056,0.943790662838336
1057,0.6593265328998488
1058,0.9229620274746054
1059,0.9592473278254869
1060,0.731216348384035
1061,0.9825640112178766
1062,0.9729647503880128
1063,0.7951145657161938
1064,0.8586167241566873
1065,0.7149759993508322
1066,0.9717404047978981
1067,0.8627561610478456
1068,0.7808198200427574
1069,0.888092459169738
1070,0.7819038179652581
1071,0.9619335020896098
1072,0.8841156143624201
1073,0.8764692524600519
1074,0.704327738321161
1075,0.6711085422288876
1076,0.8778968225770829
1077,0.6410057515623002
1078,0.8648660299405655
1079,0.969779387198475
1080,0.8938209311523448
1081,0.7890239201301252
1082,0.8251772045758111
1083,0.5885603159030244
1084,0.9308513584025214
1085,0.8883951655195553
1086,0.9324460557150569
1087,0.9743223002038044
1088,0.8438217302885587
1089,0.8517688897174381
1090,0.9191140195222243
1091,0.663547246223188
1092,0.7183926200458063
1093,0.8578534903332264
1094,0.8332591732041804
1095,0.8765851027809238
1096,0.9411671791783005
1097,0.8344294461363309
1098,0.7181987539967223
1099,0.7940116663632559
1100,0.7120605219201124
1101,0.8129823596428443
1102,0.9759833576585009
1103,0.8617322623967887
1104,0.8410685431797422
1105,0.838391746595887
1106,0.7423301894904224
1107,0.7666317095083109
1108,0.7775931188456923
1109,0.7923858398172613
1110,0.8216066151048675
1111,0.5685293197457122
1112,0.7387320273898879
1113,0.8520938432234774
1114,0.3142660454757048
1115,0.9097716254723436
1116,0.8370915494380494
1117,0.8531460339029224
1118,0.7416733740919685
1119,0.7761022895577164
1120,0.6991385446883525
1121,0.7401590658253725
1122,0.871934045110317
1123,0.7703503051495784
1124,0.8766839308833051
1125,0.8792935002009737
1126,0.8318246872254803
1127,0.8771233418396429
1128,0.5662337581984808
1129,0.7443345360680637
1130,0.8615907039205188
1131,0.7537286881191644
1132,0.6973371476966097
1133,0.787827348700881
1134,0.8197640176227239
1135,0.7889815156680693
1136,0.9355943275736659
1137,0.8695956356084974
1138,0.877447274538678
1139,0.8112909441547829
1140,0.911527566115165
1141,0.8135776788085191
1142,0.9683595031152341
1143,0.9652537772238883
1144,0.8133313529974737
1145,0.8903201791622792
1146,0.8646077496701728
1147,0.8860839491456564
1148,0.8275307158580109
1149,0.8981308220350501
1150,0.8315163520083327
1151,0.7122228110910359
1152,0.8210691275170137
1153,0.7733285665992057
1154,0.7518041206347565
1155,0.8987896862559142
1156,0.967743019539942
1157,0.8841849260639931
1158,0.9133175161002842
1159,0.9574503797549487
1160,0.31313421481746706
1161,0.8521478686354872
1162,0.8254785011400498
1163,0.6077705631806802
1164,0.759160510695122
1165,0.8508304368345165
1166,0.926238396516906
1167,0.8145085802278698
1168,0.934378221390938
1169,0.6940557258485871
1170,0.829092503659053
1171,0.6629589339599625
1172,0.5165937683610695
1173,0.8242445371984185
1174,0.7488359333777774
1175,0.47720063553448155
1176,0.9469899259110359
1177,0.9532741070741404
1178,0.7247947222366946
1179,0.825599739803858
1180,0.7994357476728771
1181,0.8769584961113178
1182,0.8065289040683048
1183,0.8388715040390229
1184,0.7853761840820739
1185,0.8931329934857051
1186,0.8082721067400856
1187,0.9306500256821241
1188,0.8862065513099542
1189,0.8349869842145603
1190,0.9125743880476962
1191,0.9516977689620368
1192,0.9247487880429689
1193,0.7972992492846553
1194,0.7803579042803781
1195,0.7398926328201336
1196,0.8831743416897151
1197,0.6516795896650902
1198,0.8151824534530138
1199,0.7334447485897588
1200,0.4959358793213554
1201,0.681181843813923
1202,0.7948874477019798
1203,0.741373358403151
1204,0.7752145110946693
1205,0.8704404633085057
1206,0.6375714757164104
1207,0.8770029720857032
1208,0.8780811203154525
1209,0.8267223830102421
1210,0.8115599398440605
1211,0.9312766198405257
1212,0.9393689987390008
1213,0.674554840045265
1214,0.824891654550641
1215,0.7855439083252007
1216,0.7779133994036702
1217,0.893658217675529
1218,0.9507054090200346
1219,0.9741256901308205
1220,0.5878975984039402
1221,0.8104174046028796
1222,0.6629754202388902
1223,0.7116665757922176
1224,0.96788308044858
1225,0.7494361470687934
1226,0.8791501216230322
1227,0.9759538430806373
1228,0.8165517389290757
1229,0.904924064311222
1230,0.8375278218287726
1231,0.9477716431422215
1232,0.8210428804770098
1233,0.9674348171881348
1234,0.8172176994631717
1235,0.8457102891405821
1236,0.9675592190351904
1237,0.7114048643045968
1238,0.5425687202812468
1239,0.8761511852783379
1240,0.9016030668597588
1241,0.8931265459706065
1242,0.9246753718760474
1243,0.9636735301039354
1244,0.7802937327986085
1245,0.7319750122676679
1246,0.8305090306954401
1247,0.9753673121693744
1248,0.9057982675495113
1249,0.5493149566034485
1250,0.6288803053209685
1251,0.7513413696857392
1252,0.9181109607667173
1253,0.8407437951236474
1254,0.8329076624090996
1255,0.9491540938156169
1256,0.9478531056099976
1257,0.8580924572774192
1258,0.7460916123977968
1259,0.9720582164896187
